geneName,logFC,AveExpr,t,P.Value,adj.P.Val,B,group,FC.group
1,16087.888890238637,10421.144702717285,3.5360754307208504,0.002537553174629132,0.002537553174629132,-4.595117288320558,none_HRV - none_none,up
1,15280.756937948623,10421.144702717285,3.8782580136079083,0.001207325040799093,0.001207325040799093,-4.595116011186898,AntiIL5_HRV - AntiIL5_none,up
1,-4.833352175216971,10421.144702717285,-8.104869157898095e-4,0.9993627600369028,0.9993627600369028,-4.595119850275183,AntiIL5_none - none_none,down
1,-811.9653044652314,10421.144702717285,-0.16753502935536413,0.8689259096066773,0.8689259096066773,-4.595119850341139,AntiIL5_HRV - none_HRV,down
